,Aggregate,Unix
2642,1421.1609,1431850800000.0
2643,1509.0116,1431851400000.0
2644,1457.8,1431852000000.0
2645,1277.0698,1431852600000.0
2646,452.52942,1431853200000.0
2647,1424.3523,1431853800000.0
2648,978.56323,1431854400000.0
2649,1235.1058,1431855000000.0
2650,984.1628,1431855600000.0
2651,1060.9524,1431856200000.0
2652,1136.561,1431856800000.0
2653,636.1125,1431857400000.0
2654,654.8214,1431858000000.0
2655,681.7407,1431858600000.0
2656,661.89026,1431859200000.0
2657,737.3976,1431859800000.0
2658,1327.9277,1431860400000.0
2659,2304.4878,1431861000000.0
2660,903.4268,1431861600000.0
2661,817.1477,1431862200000.0
2662,831.97675,1431862800000.0
2663,572.5119,1431863400000.0
2664,766.0260000000002,1431864000000.0
2665,654.1899,1431864600000.0
2666,736.7867,1431865200000.0
2667,701.1412,1431865800000.0
2668,665.5747,1431866400000.0
2669,609.86365,1431867000000.0
2670,641.51135,1431867600000.0
2671,583.51166,1431868200000.0
2672,526.22095,1431868800000.0
2673,550.6977,1431869400000.0
2674,574.6706,1431870000000.0
2675,554.9432,1431870600000.0
2676,528.3721,1431871200000.0
2677,625.3721,1431871800000.0
2678,676.9195599999998,1431872400000.0
2679,567.74713,1431873000000.0
2680,3112.628,1431873600000.0
2681,2393.5059,1431874200000.0
2682,1321.023,1431874800000.0
2683,1236.5227,1431875400000.0
2684,1374.4236,1431876000000.0
2685,1316.8506,1431876600000.0
2686,1178.407,1431877200000.0
2687,1161.407,1431877800000.0
2688,1330.5764,1431878400000.0
2689,1565.9651,1431879000000.0
2690,1227.4236,1431879600000.0
2691,1161.0,1431880200000.0
2692,1307.7325,1431880800000.0
2693,1226.8506,1431881400000.0
2694,1277.6511,1431882000000.0
2695,972.4205,1431882600000.0
2696,592.2907,1431883200000.0
2697,627.05817,1431883800000.0
2698,722.5349,1431884400000.0
2699,2738.4204,1431885000000.0
2700,1950.5057,1431885600000.0
2701,1135.1023,1431886200000.0
2702,1190.816,1431886800000.0
2703,912.4659,1431887400000.0
2704,657.092,1431888000000.0
2705,635.1294,1431888600000.0
2706,664.8488,1431889200000.0
2707,713.43677,1431889800000.0
2708,614.2907,1431890400000.0
2709,591.931,1431891000000.0
2710,598.1348,1431891600000.0
2711,1205.9294,1431892200000.0
2712,771.0941,1431892800000.0
2713,732.68604,1431893400000.0
2714,735.4667,1431894000000.0
2715,707.5714,1431894600000.0
2716,684.4545,1431895200000.0
2717,732.9773,1431895800000.0
2718,716.0111,1431896400000.0
2719,628.24445,1431897000000.0
2720,615.5222,1431897600000.0
2721,611.95557,1431898200000.0
2722,582.9213,1431898800000.0
2723,508.34833,1431899400000.0
2724,464.53934,1431900000000.0
2725,411.191,1431900600000.0
2726,432.25555,1431901200000.0
2727,434.22473,1431901800000.0
2728,411.62222,1431902400000.0
2729,442.47726,1431903000000.0
2730,386.0,1431903600000.0
2731,416.80682,1431904200000.0
2732,438.07956,1431904800000.0
2733,380.20224,1431905400000.0
2734,395.64444,1431906000000.0
2735,410.19318,1431906600000.0
2736,323.52274,1431907200000.0
2737,348.13483,1431907800000.0
2738,2468.7842,1431908400000.0
2739,530.7241,1431909000000.0
2740,382.18182,1431909600000.0
2741,361.86517,1431910200000.0
2742,384.23865,1431910800000.0
2743,395.34885,1431911400000.0
2744,371.1954,1431912000000.0
2745,340.88373,1431912600000.0
2746,794.3721,1431913200000.0
2747,2296.4023,1431913800000.0
2748,337.52808,1431914400000.0
2749,323.6744,1431915000000.0
2750,320.48865,1431915600000.0
2751,348.86047,1431916200000.0
2752,357.55814,1431916800000.0
2753,308.5618,1431917400000.0
2754,304.26746,1431918000000.0
2755,313.03372,1431918600000.0
2756,290.94254,1431919200000.0
2757,322.1494,1431919800000.0
2758,301.64368,1431920400000.0
2759,315.73563,1431921000000.0
2760,324.92044,1431921600000.0
2761,317.56818,1431922200000.0
2762,294.8275799999999,1431922800000.0
2763,315.125,1431923400000.0
2764,298.04544,1431924000000.0
2765,293.40698,1431924600000.0
2766,398.56323,1431925200000.0
2767,425.96512,1431925800000.0
2768,446.70114,1431926400000.0
2769,441.49426,1431927000000.0
2770,399.19278,1431927600000.0
2771,922.0,1431928200000.0
2772,444.3256,1431928800000.0
2773,402.08047,1431929400000.0
2774,429.70456,1431930000000.0
2775,2135.375,1431930600000.0
2776,1235.7587,1431931200000.0
2777,1585.9196,1431931800000.0
2778,1592.0238,1431932400000.0
2779,1658.4117,1431933000000.0
2780,585.7442,1431933600000.0
2781,338.9883700000001,1431934200000.0
2782,329.47675,1431934800000.0
2783,289.43024,1431935400000.0
2784,314.1494,1431936000000.0
2785,318.1954,1431936600000.0
2786,306.2643700000001,1431937200000.0
2787,353.34482,1431937800000.0
2788,346.09302,1431938400000.0
2789,302.44318,1431939000000.0
2790,310.47778,1431939600000.0
2791,333.54544,1431940200000.0
2792,308.11237,1431940800000.0
2793,338.43677,1431941400000.0
2794,305.9883700000001,1431942000000.0
2795,310.0341,1431942600000.0
2796,353.3793,1431943200000.0
2797,336.19318,1431943800000.0
2798,312.4482700000001,1431944400000.0
2799,330.8275799999999,1431945000000.0
2800,327.51724,1431945600000.0
2801,326.8506,1431946200000.0
2802,329.68604,1431946800000.0
2803,305.3563200000001,1431947400000.0
2804,345.4138,1431948000000.0
2805,347.0345,1431948600000.0
2806,319.64774,1431949200000.0
2807,316.2093,1431949800000.0
2808,342.47192,1431950400000.0
2809,310.7093,1431951000000.0
2810,334.4482700000001,1431951600000.0
2811,364.56323,1431952200000.0
2812,322.71265,1431952800000.0
2813,301.18823,1431953400000.0
2814,329.5862,1431954000000.0
2815,344.1839,1431954600000.0
2816,311.4186,1431955200000.0
2817,331.76404,1431955800000.0
2818,320.47125,1431956400000.0
2819,312.65518,1431957000000.0
2820,354.84885,1431957600000.0
2821,347.55682,1431958200000.0
2822,313.73563,1431958800000.0
2823,315.34482,1431959400000.0
2824,333.90805,1431960000000.0
2825,315.26965,1431960600000.0
2826,424.18604000000005,1431961200000.0
2827,395.1839,1431961800000.0
2828,402.94382,1431962400000.0
2829,476.05682,1431963000000.0
2830,474.90588,1431963600000.0
2831,418.33707,1431964200000.0
2832,664.98834,1431964800000.0
2833,800.7727,1431965400000.0
2834,584.9205,1431966000000.0
2835,567.619,1431966600000.0
2836,560.2023,1431967200000.0
2837,548.61176,1431967800000.0
2838,511.0,1431968400000.0
2839,570.7528,1431969000000.0
2840,583.1163,1431969600000.0
2841,508.93024,1431970200000.0
2842,448.9655,1431970800000.0
2843,476.81396,1431971400000.0
2844,500.22354,1431972000000.0
2845,544.2118,1431972600000.0
2846,591.7558,1431973200000.0
2847,570.3023,1431973800000.0
2848,533.34485,1431974400000.0
2849,529.7738,1431975000000.0
2850,498.2619,1431975600000.0
2851,534.6173,1431976200000.0
2852,576.9405,1431976800000.0
2853,520.0706,1431977400000.0
2854,541.97644,1431978000000.0
2855,788.33734,1431978600000.0
2856,496.70587,1431979200000.0
2857,497.0353,1431979800000.0
2858,611.0706,1431980400000.0
2859,531.48236,1431981000000.0
2860,464.06097,1431981600000.0
2861,508.91763,1431982200000.0
2862,550.2353,1431982800000.0
2863,507.20456,1431983400000.0
2864,416.63953,1431984000000.0
2865,476.2738,1431984600000.0
2866,429.2353,1431985200000.0
2867,401.3253,1431985800000.0
2868,398.7093,1431986400000.0
2869,381.45883,1431987000000.0
2870,418.4117700000001,1431987600000.0
2871,407.08237,1431988200000.0
2872,371.30588,1431988800000.0
2873,356.5647,1431989400000.0
2874,380.8506,1431990000000.0
2875,345.9883700000001,1431990600000.0
2876,360.8941,1431991200000.0
2877,353.94116,1431991800000.0
2878,352.63528,1431992400000.0
2879,382.44873,1431993000000.0
2880,438.72415,1431993600000.0
2881,413.2907,1431994200000.0
2882,432.17044,1431994800000.0
2883,440.19318,1431995400000.0
2884,402.72726,1431996000000.0
2885,1067.3033,1431996600000.0
2886,2603.1348,1431997200000.0
2887,763.48865,1431997800000.0
2888,809.0952,1431998400000.0
2889,814.8132,1431999000000.0
2890,786.7586,1431999600000.0
2891,831.4607,1432000200000.0
2892,469.67416,1432000800000.0
2893,412.4138,1432001400000.0
2894,516.2118,1432002000000.0
2895,2444.4712,1432002600000.0
2896,1250.6364,1432003200000.0
2897,440.20456,1432003800000.0
2898,403.375,1432004400000.0
2899,382.86206,1432005000000.0
2900,413.25842,1432005600000.0
2901,387.52274,1432006200000.0
2902,401.64774,1432006800000.0
2903,414.10226,1432007400000.0
2904,373.91013,1432008000000.0
2905,399.67044,1432008600000.0
2906,412.7013,1432009200000.0
2907,385.06897,1432009800000.0
2908,409.28735,1432010400000.0
2909,400.2414,1432011000000.0
2910,378.11493,1432011600000.0
2911,414.954,1432012200000.0
2912,406.36783,1432012800000.0
2913,384.12643,1432013400000.0
2914,419.27585,1432014000000.0
2915,386.8506,1432014600000.0
2916,403.78162,1432015200000.0
2917,931.81396,1432015800000.0
2918,557.5862,1432016400000.0
2919,509.7841,1432017000000.0
2920,563.25,1432017600000.0
2921,489.49426,1432018200000.0
2922,433.4138,1432018800000.0
2923,404.09195,1432019400000.0
2924,372.9885,1432020000000.0
2925,422.65167,1432020600000.0
2926,398.52274,1432021200000.0
2927,827.2759,1432021800000.0
2928,1459.1609,1432022400000.0
2929,1377.5114,1432023000000.0
2930,1421.1609,1432023600000.0
2931,1509.0116,1432024200000.0
2932,1457.8,1432024800000.0
2933,1277.0698,1432025400000.0
2934,452.52942,1432026000000.0
2935,1424.3523,1432026600000.0
2936,978.56323,1432027200000.0
2937,1235.1058,1432027800000.0
2938,984.1628,1432028400000.0
2939,1060.9524,1432029000000.0
2940,1136.561,1432029600000.0
2941,636.1125,1432030200000.0
2942,654.8214,1432030800000.0
2943,681.7407,1432031400000.0
2944,661.89026,1432032000000.0
2945,737.3976,1432032600000.0
2946,1327.9277,1432033200000.0
2947,2304.4878,1432033800000.0
2948,903.4268,1432034400000.0
2949,817.1477,1432035000000.0
2950,831.97675,1432035600000.0
2951,572.5119,1432036200000.0
2952,766.0260000000002,1432036800000.0
2953,654.1899,1432037400000.0
2954,736.7867,1432038000000.0
2955,701.1412,1432038600000.0
2956,665.5747,1432039200000.0
2957,609.86365,1432039800000.0
2958,641.51135,1432040400000.0
2959,583.51166,1432041000000.0
2960,526.22095,1432041600000.0
2961,550.6977,1432042200000.0
2962,574.6706,1432042800000.0
2963,554.9432,1432043400000.0
2964,528.3721,1432044000000.0
2965,625.3721,1432044600000.0
2966,676.9195599999998,1432045200000.0
2967,567.74713,1432045800000.0
2968,3112.628,1432046400000.0
2969,2393.5059,1432047000000.0
2970,1321.023,1432047600000.0
2971,1236.5227,1432048200000.0
2972,1374.4236,1432048800000.0
2973,1316.8506,1432049400000.0
2974,1178.407,1432050000000.0
2975,1161.407,1432050600000.0
2976,1330.5764,1432051200000.0
2977,1565.9651,1432051800000.0
2978,1227.4236,1432052400000.0
2979,1161.0,1432053000000.0
2980,1307.7325,1432053600000.0
2981,1226.8506,1432054200000.0
2982,1277.6511,1432054800000.0
2983,972.4205,1432055400000.0
2984,592.2907,1432056000000.0
2985,627.05817,1432056600000.0
2986,722.5349,1432057200000.0
2987,2738.4204,1432057800000.0
2988,1950.5057,1432058400000.0
2989,1135.1023,1432059000000.0
2990,1190.816,1432059600000.0
2991,912.4659,1432060200000.0
2992,657.092,1432060800000.0
2993,635.1294,1432061400000.0
2994,664.8488,1432062000000.0
2995,713.43677,1432062600000.0
2996,614.2907,1432063200000.0
2997,591.931,1432063800000.0
2998,598.1348,1432064400000.0
2999,1205.9294,1432065000000.0
3000,771.0941,1432065600000.0
3001,732.68604,1432066200000.0
3002,735.4667,1432066800000.0
3003,707.5714,1432067400000.0
3004,684.4545,1432068000000.0
3005,732.9773,1432068600000.0
3006,716.0111,1432069200000.0
3007,628.24445,1432069800000.0
3008,615.5222,1432070400000.0
3009,611.95557,1432071000000.0
3010,582.9213,1432071600000.0
3011,508.34833,1432072200000.0
3012,464.53934,1432072800000.0
3013,411.191,1432073400000.0
3014,432.25555,1432074000000.0
3015,434.22473,1432074600000.0
3016,411.62222,1432075200000.0
3017,442.47726,1432075800000.0
3018,386.0,1432076400000.0
3019,416.80682,1432077000000.0
3020,438.07956,1432077600000.0
3021,380.20224,1432078200000.0
3022,395.64444,1432078800000.0
3023,410.19318,1432079400000.0
3024,343.8046,1432080000000.0
3025,314.06818,1432080600000.0
3026,339.98865,1432081200000.0
3027,354.73035,1432081800000.0
3028,349.36365,1432082400000.0
3029,349.09195,1432083000000.0
3030,323.95456,1432083600000.0
3031,337.86365,1432084200000.0
3032,318.08987,1432084800000.0
3033,328.2134700000001,1432085400000.0
3034,337.5842600000001,1432086000000.0
3035,313.63635,1432086600000.0
3036,348.5862,1432087200000.0
3037,348.5842600000001,1432087800000.0
3038,333.2643700000001,1432088400000.0
3039,316.125,1432089000000.0
3040,327.3111,1432089600000.0
3041,298.50574,1432090200000.0
3042,307.48276,1432090800000.0
3043,317.2841,1432091400000.0
3044,301.5,1432092000000.0
3045,343.25842,1432092600000.0
3046,354.38202,1432093200000.0
3047,311.55682,1432093800000.0
3048,296.4944,1432094400000.0
3049,323.8735700000001,1432095000000.0
3050,308.6591,1432095600000.0
3051,318.4023,1432096200000.0
3052,299.8901,1432096800000.0
3053,326.3409,1432097400000.0
3054,473.9885,1432098000000.0
3055,448.65167,1432098600000.0
3056,395.8506,1432099200000.0
3057,431.39325,1432099800000.0
3058,397.5977,1432100400000.0
3059,417.7528,1432101000000.0
3060,1171.625,1432101600000.0
3061,2340.2068,1432102200000.0
3062,1638.7816,1432102800000.0
3063,1568.6552,1432103400000.0
3064,1568.4828,1432104000000.0
3065,697.1494,1432104600000.0
3066,452.8506,1432105200000.0
3067,497.7701,1432105800000.0
3068,468.72415,1432106400000.0
3069,416.08047,1432107000000.0
3070,997.7468,1432107600000.0
3071,400.7586,1432108200000.0
3072,388.7841,1432108800000.0
3073,610.68964,1432109400000.0
3074,567.76135,1432110000000.0
3075,355.46667,1432110600000.0
3076,384.5111,1432111200000.0
3077,377.54443,1432111800000.0
3078,365.7931,1432112400000.0
3079,364.17044,1432113000000.0
3080,369.94318,1432113600000.0
3081,363.70456,1432114200000.0
3082,356.88635,1432114800000.0
3083,362.48865,1432115400000.0
3084,374.6591,1432116000000.0
3085,359.74713,1432116600000.0
3086,337.83908,1432117200000.0
3087,318.51724,1432117800000.0
3088,345.0,1432118400000.0
3089,314.2643700000001,1432119000000.0
3090,353.5862,1432119600000.0
3091,345.2643700000001,1432120200000.0
3092,334.51685,1432120800000.0
3093,352.26135,1432121400000.0
3094,338.27585,1432122000000.0
3095,361.9659,1432122600000.0
3096,336.27274,1432123200000.0
3097,354.11493,1432123800000.0
3098,333.6896700000001,1432124400000.0
3099,339.63635,1432125000000.0
3100,346.29886,1432125600000.0
3101,320.33334,1432126200000.0
3102,358.9866600000001,1432126800000.0
3103,365.5862,1432127400000.0
3104,359.70456,1432128000000.0
3105,335.03372,1432128600000.0
3106,345.68182,1432129200000.0
3107,340.375,1432129800000.0
3108,332.17978,1432130400000.0
3109,357.25842,1432131000000.0
3110,321.10345,1432131600000.0
3111,353.36783,1432132200000.0
3112,332.2359600000001,1432132800000.0
3113,350.9659,1432133400000.0
3114,367.63635,1432134000000.0
3115,372.09195,1432134600000.0
3116,338.48865,1432135200000.0
3117,485.4138,1432135800000.0
3118,528.8620599999998,1432136400000.0
3119,459.9091,1432137000000.0
3120,517.8488,1432137600000.0
3121,472.27274000000006,1432138200000.0
3122,488.6111,1432138800000.0
3123,478.0465,1432139400000.0
3124,467.13953,1432140000000.0
3125,535.1494,1432140600000.0
3126,629.75,1432141200000.0
3127,1253.7587,1432141800000.0
3128,482.18823,1432142400000.0
3129,502.58426,1432143000000.0
3130,524.8488,1432143600000.0
3131,462.63528,1432144200000.0
3132,420.41666,1432144800000.0
3133,484.52325,1432145400000.0
3134,487.57303,1432146000000.0
3135,564.6279,1432146600000.0
3136,726.17645,1432147200000.0
3137,567.3837,1432147800000.0
3138,527.01166,1432148400000.0
3139,558.3333,1432149000000.0
3140,664.1852,1432149600000.0
3141,672.62067,1432150200000.0
3142,645.47675,1432150800000.0
3143,745.7159,1432151400000.0
3144,628.92773,1432152000000.0
3145,583.9375,1432152600000.0
3146,1349.2235,1432153200000.0
3147,642.7586,1432153800000.0
3148,606.0115,1432154400000.0
3149,584.5111,1432155000000.0
3150,591.0345,1432155600000.0
3151,606.71765,1432156200000.0
3152,497.8506,1432156800000.0
3153,444.84885,1432157400000.0
3154,467.9885,1432158000000.0
3155,409.1279,1432158600000.0
3156,407.76746,1432159200000.0
3157,384.7907,1432159800000.0
3158,391.93103,1432160400000.0
3159,388.20456,1432161000000.0
3160,373.08047,1432161600000.0
3161,387.31396,1432162200000.0
3162,389.89655,1432162800000.0
3163,402.05746,1432163400000.0
3164,386.74713,1432164000000.0
3165,409.7159,1432164600000.0
3166,455.87357,1432165200000.0
3167,433.8046,1432165800000.0
3168,437.5814,1432166400000.0
3169,428.89536,1432167000000.0
3170,422.625,1432167600000.0
3171,471.13333,1432168200000.0
3172,428.0,1432168800000.0
3173,419.01135,1432169400000.0
3174,467.27908,1432170000000.0
3175,455.125,1432170600000.0
3176,445.97702,1432171200000.0
3177,360.5465,1432171800000.0
3178,376.45456,1432172400000.0
3179,1773.6897,1432173000000.0
3180,1401.0116,1432173600000.0
3181,402.25583,1432174200000.0
3182,380.0814,1432174800000.0
3183,412.0115,1432175400000.0
3184,397.68182,1432176000000.0
3185,414.59552,1432176600000.0
3186,391.2069,1432177200000.0
3187,360.6092,1432177800000.0
3188,2074.0115,1432178400000.0
3189,1628.659,1432179000000.0
3190,374.4186,1432179600000.0
3191,362.31396,1432180200000.0
3192,349.2907,1432180800000.0
3193,356.1839,1432181400000.0
3194,340.10114,1432182000000.0
3195,358.625,1432182600000.0
3196,338.47125,1432183200000.0
3197,336.69318,1432183800000.0
3198,523.97675,1432184400000.0
3199,462.66666,1432185000000.0
3200,470.33334,1432185600000.0
3201,470.31818,1432186200000.0
3202,1191.314,1432186800000.0
3203,486.9535,1432187400000.0
3204,520.5977,1432188000000.0
3205,533.0625,1432188600000.0
3206,456.88635,1432189200000.0
3207,388.08435,1432189800000.0
3208,552.7907,1432190400000.0
3209,1429.6976,1432191000000.0
3210,3931.6511,1432191600000.0
3211,1477.8193,1432192200000.0
3212,821.7971,1432192800000.0
3213,923.37933,1432193400000.0
3214,671.1184,1432194000000.0
3215,709.9036,1432194600000.0
3216,675.8721,1432195200000.0
3217,674.9540400000002,1432195800000.0
3218,674.7907,1432196400000.0
3219,684.7955,1432197000000.0
3220,666.2643400000002,1432197600000.0
3221,584.7907,1432198200000.0
3222,549.8523,1432198800000.0
3223,519.31036,1432199400000.0
3224,510.2414,1432200000000.0
3225,532.25,1432200600000.0
3226,528.2195,1432201200000.0
3227,564.0575,1432201800000.0
3228,520.4,1432202400000.0
3229,528.06976,1432203000000.0
3230,562.28735,1432203600000.0
3231,569.5294,1432204200000.0
3232,569.77905,1432204800000.0
3233,528.2619,1432205400000.0
3234,536.40967,1432206000000.0
3235,546.0575,1432206600000.0
3236,524.9535,1432207200000.0
3237,554.8837,1432207800000.0
3238,530.06665,1432208400000.0
3239,556.28735,1432209000000.0
3240,2485.6023,1432209600000.0
3241,608.7241,1432210200000.0
3242,631.5862,1432210800000.0
3243,627.44305,1432211400000.0
3244,621.3605,1432212000000.0
3245,582.1705,1432212600000.0
3246,596.7059,1432213200000.0
3247,619.0877,1432213800000.0
3248,593.4247,1432214400000.0
3249,614.7108,1432215000000.0
3250,594.1607,1432215600000.0
3251,622.0864,1432216200000.0
3252,634.2988,1432216800000.0
3253,635.76404,1432217400000.0
3254,593.1395,1432218000000.0
3255,589.7738,1432218600000.0
3256,612.50586,1432219200000.0
3257,596.55817,1432219800000.0
3258,631.6163,1432220400000.0
3259,586.6706,1432221000000.0
3260,578.2235,1432221600000.0
3261,705.7262,1432222200000.0
3262,698.4471,1432222800000.0
3263,728.4881,1432223400000.0
3264,720.66266,1432224000000.0
3265,583.47675,1432224600000.0
3266,552.6071,1432225200000.0
3267,584.9882,1432225800000.0
3268,580.51166,1432226400000.0
3269,570.1047,1432227000000.0
3270,550.7159,1432227600000.0
3271,570.7738,1432228200000.0
3272,540.1429,1432228800000.0
3273,565.2353,1432229400000.0
3274,1623.5059,1432230000000.0
3275,1535.1395,1432230600000.0
3276,1340.8096,1432231200000.0
3277,1122.2805,1432231800000.0
3278,1029.6265,1432232400000.0
3279,716.5542,1432233000000.0
3280,570.4444599999998,1432233600000.0
3281,511.8395,1432234200000.0
3282,524.8182,1432234800000.0
3283,541.0395,1432235400000.0
3284,551.6923,1432236000000.0
3285,613.0,1432236600000.0
3286,599.25354,1432237200000.0
3287,1059.1,1432237800000.0
3288,1594.7946,1432238400000.0
3289,1760.5946,1432239000000.0
3290,1314.4375,1432239600000.0
3291,475.2639,1432240200000.0
3292,1396.0375,1432240800000.0
3293,547.3735,1432241400000.0
3294,2067.6626,1432242000000.0
3295,622.1923,1432242600000.0
3296,472.14633,1432243200000.0
3297,399.25302,1432243800000.0
3298,426.51807,1432244400000.0
3299,445.4881,1432245000000.0
3300,393.4405,1432245600000.0
3301,442.07144000000005,1432246200000.0
3302,527.8571,1432246800000.0
3303,667.5663,1432247400000.0
3304,550.8823,1432248000000.0
3305,453.5238,1432248600000.0
3306,450.7647,1432249200000.0
3307,398.74118,1432249800000.0
3308,359.06174,1432250400000.0
3309,357.25,1432251000000.0
3310,337.61176,1432251600000.0
3311,345.8850700000001,1432252200000.0
3312,326.15295,1432252800000.0
3313,328.2,1432253400000.0
3314,319.7024,1432254000000.0
3315,308.47058,1432254600000.0
3316,344.9881,1432255200000.0
3317,309.0706,1432255800000.0
3318,317.3735,1432256400000.0
3319,336.58334,1432257000000.0
3320,296.37036,1432257600000.0
3321,304.7619,1432258200000.0
3322,336.60464,1432258800000.0
3323,302.32098,1432259400000.0
3324,305.5,1432260000000.0
3325,340.6144700000001,1432260600000.0
3326,479.63855,1432261200000.0
3327,2502.7976,1432261800000.0
3328,364.7647,1432262400000.0
3329,314.0357,1432263000000.0
3330,314.11905,1432263600000.0
3331,309.5059,1432264200000.0
3332,306.7711,1432264800000.0
3333,327.47675,1432265400000.0
3334,303.3095,1432266000000.0
3335,883.4023,1432266600000.0
3336,2357.229,1432267200000.0
3337,288.9524,1432267800000.0
3338,284.2,1432268400000.0
3339,324.0,1432269000000.0
3340,292.88235,1432269600000.0
3341,295.4524,1432270200000.0
3342,438.92856,1432270800000.0
3343,396.64285,1432271400000.0
3344,384.2024,1432272000000.0
3345,401.9762,1432272600000.0
3346,373.76746,1432273200000.0
3347,391.05814,1432273800000.0
3348,1144.0723,1432274400000.0
3349,1262.0596,1432275000000.0
3350,2298.1235,1432275600000.0
3351,1352.381,1432276200000.0
3352,1434.7952,1432276800000.0
3353,1492.6296,1432277400000.0
3354,782.9552,1432278000000.0
3355,468.93826,1432278600000.0
3356,575.1625,1432279200000.0
3357,471.32858,1432279800000.0
3358,461.07895,1432280400000.0
3359,473.63095,1432281000000.0
3360,1079.0366,1432281600000.0
3361,402.0241,1432282200000.0
3362,356.7647,1432282800000.0
3363,354.48193,1432283400000.0
3364,300.47125,1432284000000.0
3365,319.4881,1432284600000.0
3366,300.69412,1432285200000.0
3367,310.08237,1432285800000.0
3368,331.48236,1432286400000.0
3369,297.5977,1432287000000.0
3370,336.2976,1432287600000.0
3371,332.9166600000001,1432288200000.0
3372,315.36584,1432288800000.0
3373,352.53085,1432289400000.0
3374,297.33334,1432290000000.0
3375,323.72858,1432290600000.0
3376,329.1831,1432291200000.0
3377,296.44287,1432291800000.0
3378,330.92856,1432292400000.0
3379,345.21127,1432293000000.0
3380,340.67606,1432293600000.0
3381,403.55072,1432294200000.0
3382,768.56335,1432294800000.0
3383,761.3143,1432295400000.0
3384,887.6377,1432296000000.0
3385,985.2651,1432296600000.0
3386,746.6548,1432297200000.0
3387,931.33734,1432297800000.0
3388,502.11765,1432298400000.0
3389,802.9651,1432299000000.0
3390,477.7294,1432299600000.0
3391,340.39285,1432300200000.0
3392,332.7294,1432300800000.0
3393,379.87357,1432301400000.0
3394,426.1446,1432302000000.0
3395,401.4405,1432302600000.0
3396,376.4117700000001,1432303200000.0
3397,434.1059,1432303800000.0
3398,402.15115,1432304400000.0
3399,351.0706,1432305000000.0
3400,385.625,1432305600000.0
3401,354.59525,1432306200000.0
3402,380.77646,1432306800000.0
3403,347.12943,1432307400000.0
3404,351.45883,1432308000000.0
3405,478.7907,1432308600000.0
3406,944.6786,1432309200000.0
3407,388.36472,1432309800000.0
3408,389.9881,1432310400000.0
3409,344.36047,1432311000000.0
3410,382.58334,1432311600000.0
3411,361.6625,1432312200000.0
3412,345.46915,1432312800000.0
3413,411.19513,1432313400000.0
3414,766.2289400000002,1432314000000.0
3415,508.91763,1432314600000.0
3416,1853.9036,1432315200000.0
3417,695.0833,1432315800000.0
3418,543.0357,1432316400000.0
3419,521.0118,1432317000000.0
3420,491.0122,1432317600000.0
3421,544.1548,1432318200000.0
3422,485.5238,1432318800000.0
3423,487.7381,1432319400000.0
3424,514.0952,1432320000000.0
3425,470.85715,1432320600000.0
3426,491.39758,1432321200000.0
3427,461.08237,1432321800000.0
3428,488.9762,1432322400000.0
3429,406.2619,1432323000000.0
3430,1043.7051,1432323600000.0
3431,498.82278,1432324200000.0
3432,501.90244,1432324800000.0
3433,516.03705,1432325400000.0
3434,447.2716,1432326000000.0
3435,492.20987,1432326600000.0
3436,527.96106,1432327200000.0
3437,534.1667,1432327800000.0
3438,633.0864,1432328400000.0
3439,724.6795,1432329000000.0
3440,932.56,1432329600000.0
3441,984.8615,1432330200000.0
3442,914.75323,1432330800000.0
3443,906.5395,1432331400000.0
3444,827.8810000000002,1432332000000.0
3445,703.4167,1432332600000.0
3446,711.8795,1432333200000.0
3447,728.10974,1432333800000.0
3448,685.4359,1432334400000.0
3449,743.0123,1432335000000.0
3450,686.3158,1432335600000.0
3451,689.6506,1432336200000.0
3452,745.5529,1432336800000.0
3453,676.05066,1432337400000.0
3454,696.4691,1432338000000.0
3455,714.4815,1432338600000.0
3456,666.1125,1432339200000.0
3457,709.60974,1432339800000.0
3458,690.1358,1432340400000.0
3459,675.4625,1432341000000.0
3460,730.9136,1432341600000.0
3461,659.225,1432342200000.0
3462,704.4286,1432342800000.0
3463,714.10974,1432343400000.0
3464,663.6125,1432344000000.0
3465,729.33765,1432344600000.0
3466,875.28204,1432345200000.0
3467,1025.8875,1432345800000.0
3468,1373.1733,1432346400000.0
3469,1660.9,1432347000000.0
3470,836.5455,1432347600000.0
3471,821.9259,1432348200000.0
3472,828.7059,1432348800000.0
3473,831.0253,1432349400000.0
3474,822.5375,1432350000000.0
3475,758.4231,1432350600000.0
3476,761.3205,1432351200000.0
3477,891.3378,1432351800000.0
3478,838.025,1432352400000.0
3479,860.71796,1432353000000.0
3480,900.9726,1432353600000.0
3481,734.1539,1432354200000.0
3482,807.4789,1432354800000.0
3483,756.8194599999998,1432355400000.0
3484,769.1923,1432356000000.0
3485,628.7,1432356600000.0
3486,369.06174,1432357200000.0
3487,328.76056,1432357800000.0
3488,312.66278,1432358400000.0
3489,321.21054,1432359000000.0
3490,334.96155,1432359600000.0
3491,678.8915400000002,1432360200000.0
3492,344.48193,1432360800000.0
3493,361.35226,1432361400000.0
3494,440.5476,1432362000000.0
3495,451.0595,1432362600000.0
3496,408.6988,1432363200000.0
3497,392.55423,1432363800000.0
3498,435.61905,1432364400000.0
3499,415.18292,1432365000000.0
3500,430.13925,1432365600000.0
3501,700.1961,1432366200000.0
3502,1155.6349,1432366800000.0
3503,1809.2391,1432367400000.0
3504,572.4722,1432368000000.0
